id;enseigne_actuelle;statut_enseigne;suggestions_enseigne;adresse;cp;ville;latitude;longitude;source_enseigne;osm_id;motifs_controle;signature;enseigne_corrigee;decision;commentaire
63220001;;a_completer;;route de beurriéres;63220;Arlanc;45.414;3.725;;;enseigne inconnue | correspondance OpenStreetMap ambigue;route de beurriéres|63220|arlanc;;;
12160003;;a_completer;;600 Avenue de Rodez;12160;Baraqueville;44.277;2.444;;;enseigne inconnue | correspondance OpenStreetMap ambigue;600 avenue de rodez|12160|baraqueville;;;
10260003;;a_completer;;RD185 LES GRANDES FOSSES;10260;Vaudes;48.181;4.189;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rd185 les grandes fosses|10260|vaudes;;;
60870002;;a_completer;;Avenue des Pommiers;60870;Villers-Saint-Paul;49.289;2.5;;;enseigne inconnue | correspondance OpenStreetMap ambigue;avenue des pommiers|60870|villers-saint-paul;;;
6400010;;a_completer;;57 BD DU RIOU;06400;Cannes;43.559;7.002;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;57 bd du riou|06400|cannes;;;
21120001;;a_completer;;9 Rue François Mitterrand;21120;Is-sur-Tille;47.52771;5.11288;;;enseigne inconnue | correspondance OpenStreetMap ambigue;9 rue françois mitterrand|21120|is-sur-tille;;;
88600002;Independent;a_completer;;3 et 10 Rue de Gérardmer;88600;Bruyères;48.199;6.727;OpenStreetMap;node/3141881029;correspondance OpenStreetMap ambigue;3 et 10 rue de gérardmer|88600|bruyères;;;
64233001;;a_completer;;route de bayonne;64230;Lons;43.318;-0.424;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route de bayonne|64230|lons;;;
24410003;;a_completer;;229 les grand champs;24410;Saint Aulaye-Puymangou;45.168;0.081;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;229 les grand champs|24410|saint aulaye-puymangou;;;
7300005;;a_completer;;Chemin de Saint-Vincent;07300;Tournon-sur-Rhône;45.055;4.832;;;enseigne inconnue | correspondance OpenStreetMap ambigue;chemin de saint-vincent|07300|tournon-sur-rhône;;;
46000013;;a_completer;;47, Avenue du 7 ème R.I.;46000;Cahors;44.449287;1.437236;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;47, avenue du 7 ème r.i.|46000|cahors;;;
22220003;;a_completer;;ZA DE KERFOLIC;22220;Minihy-Tréguier;48.7793;-3.24469;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;za de kerfolic|22220|minihy-tréguier;;;
69220007;;a_completer;;Aire de Taponas - A 6;69220;Taponas;46.122;4.768;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;aire de taponas - a 6|69220|taponas;;;
37500003;;a_completer;;Route de Tours;37500;Chinon;47.174;0.251;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de tours|37500|chinon;;;
62310001;;a_completer;;ROUTE DE HESDIN;62310;Fruges;50.512;2.134;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route de hesdin|62310|fruges;;;
60210003;;a_completer;;Route de Crèvecoeur;60210;Cempuis;49.666;1.959;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de crèvecoeur|60210|cempuis;;;
63122002;;a_completer;;Avenue de Royat;63122;Ceyrat;45.746;3.059;;;enseigne inconnue | correspondance OpenStreetMap ambigue;avenue de royat|63122|ceyrat;;;
17430001;;a_completer;;ZAC DE LA VARENNE   N 137;17430;Tonnay-Charente;45.946;-0.889;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;zac de la varenne n 137|17430|tonnay-charente;;;
57650001;;a_completer;;CD 59 A;57650;Fontoy;49.355;5.995;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;cd 59 a|57650|fontoy;;;
36200001;;a_completer;;Route de Gargilesse PAUMULE;36200;Le Pêchereau;46.575;1.535;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route de gargilesse paumule|36200|le pêchereau;;;
59300013;;a_completer;;Rue Ernest Macarez;59300;Valenciennes;50.379;3.543;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rue ernest macarez|59300|valenciennes;;;
19330002;;a_completer;;Lieu-dit La Chapelle;19330;Saint-Mexant;45.28398;1.65828;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;lieu-dit la chapelle|19330|saint-mexant;;;
86800003;;a_completer;;RN 151 - La Carte;86800;Jardres;46.567;0.564;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rn 151 - la carte|86800|jardres;;;
35500009;;a_completer;;ROUTE NATIONALE 157 - AIRE D'ERBRÉE;35500;Erbrée;48.088;-1.121;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route nationale 157 - aire d'erbrée|35500|erbrée;;;
84120001;U;a_completer;;Boulevard Jean Guigues (=des Jardins);84120;Pertuis;43.695;5.493;OpenStreetMap;way/295388977;;boulevard jean guigues (=des jardins)|84120|pertuis;;;
44850001;Super U;a_verifier;Super U | Eni;89, rue du Souvenir;44850;Ligné;47.411725;-1.379608;Adresse officielle;;;89, rue du souvenir|44850|ligné;;;
84100006;;a_completer;;Route de Roquemaure;84100;Orange;44.118;4.797;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de roquemaure|84100|orange;;;
21500004;;a_completer;;Rue St Roch;21500;Fain-lès-Montbard;47.607;4.398;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rue st roch|21500|fain-lès-montbard;;;
38630003;U;a_completer;;520, Avenue des Frères Joseph et Marcel Guiguet;38630;Corbelin;45.6085444;5.5366099;OpenStreetMap;way/740982748;;520, avenue des frères joseph et marcel guiguet|38630|corbelin;;;
87500005;;a_completer;;Avenue de Périgueux;87500;Saint-Yrieix-la-Perche;45.504;1.201;;;enseigne inconnue | correspondance OpenStreetMap ambigue;avenue de périgueux|87500|saint-yrieix-la-perche;;;
71350002;;a_completer;;ZAC DES PLANTES;71350;Saint-Loup-Géanges;46.948;4.909;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;zac des plantes|71350|saint-loup-géanges;;;
34230002;;a_completer;BP;zae la barthe bp6 la carnuse;34230;Paulhan;43.535;3.453;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;zae la barthe bp6 la carnuse|34230|paulhan;;;
13430002;Independent;a_completer;;avenue de la gare;13430;Eyguières;43.6888022;5.0307101;OpenStreetMap;node/1881553005;;avenue de la gare|13430|eyguières;;;
17300003;;a_completer;;Impasse du 11 Novembre 1918;17300;Rochefort;45.929;-0.958;;;enseigne inconnue | aucune station OpenStreetMap proche;impasse du 11 novembre 1918|17300|rochefort;;;
38300018;;a_completer;;37 AV.ALSACE LORRAINE;38300;Bourgoin-Jallieu;45.586;5.269;;;enseigne inconnue | correspondance OpenStreetMap ambigue;37 av.alsace lorraine|38300|bourgoin-jallieu;;;
33124001;;a_completer;;ZA DU BOIS MAJOU NORD;33124;Aillas;44.522291;-0.046725;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;za du bois majou nord|33124|aillas;;;
31220005;;a_completer;;Rue de la Croix de l'Olivier;31220;Cazères;43.20779;1.09067;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue de la croix de l'olivier|31220|cazères;;;
56000008;;a_completer;;16 AVENUE DE LA MARNE;56000;Ploeren;47.669;-2.803;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;16 avenue de la marne|56000|ploeren;;;
27400007;;a_completer;;Autoroute A13 - Aire de Vironvay Sud;27400;Vironvay;49.206;1.218;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;autoroute a13 - aire de vironvay sud|27400|vironvay;;;
12150004;;a_completer;;Avenue Marie Curie;12150;Sévérac d'Aveyron;44.32524;3.06544;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;avenue marie curie|12150|sévérac d'aveyron;;;
89000003;;a_completer;;route de Perrigny;89000;Saint-Georges-sur-Baulche;47.811;3.536;;;enseigne inconnue | aucune station OpenStreetMap proche;route de perrigny|89000|saint-georges-sur-baulche;;;
57600014;;a_completer;;Rue de Sarreguemines;57600;Behren-lès-Forbach;49.177;6.927;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rue de sarreguemines|57600|behren-lès-forbach;;;
26790006;;a_completer;;87, Route De Bouchet;26790;Suze-la-Rousse;44.29;4.852;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;87, route de bouchet|26790|suze-la-rousse;;;
82350001;Independent;a_completer;;60 RN 20;82350;Albias;44.09;1.447;OpenStreetMap;node/872770058;adresse BAN eloignee des coordonnees;60 rn 20|82350|albias;;;
7580002;;a_completer;Eni;RN 102;07580;Saint-Jean-le-Centenier;44.584;4.532;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rn 102|07580|saint-jean-le-centenier;;;
27160001;;a_completer;;route de Conches;27160;Breteuil;48.852;0.92;;;enseigne inconnue | aucune station OpenStreetMap proche;route de conches|27160|breteuil;;;
24170002;;a_completer;;Route du Buisson;24170;Siorac-en-Périgord;44.81;0.989;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route du buisson|24170|siorac-en-périgord;;;
40350001;;a_completer;;160, route d'Estibeaux;40350;Pouillon;43.60651;-0.99139;;;enseigne inconnue | correspondance OpenStreetMap ambigue;160, route d'estibeaux|40350|pouillon;;;
50160004;;a_completer;;ZI le Saussey;50160;Torigny-les-Villes;48.984136;-0.946297;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;zi le saussey|50160|torigny-les-villes;;;
30240002;;a_completer;;CHEMIN DE TERRE NEUVE;30240;Le Grau-du-Roi;43.49;4.186;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;chemin de terre neuve|30240|le grau-du-roi;;;
2270001;;a_completer;;2 AVENUE DE LA LIBERATION;02270;Crécy-sur-Serre;49.689;3.622;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;2 avenue de la liberation|02270|crécy-sur-serre;;;
11290002;;a_completer;;A61 Aire d'Arzens Nord;11290;Arzens;43.221;2.202;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;a61 aire d'arzens nord|11290|arzens;;;
56400001;;a_completer;;C.C. DE KERFONTAINE;56400;Pluneret;47.672;-2.964;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;c.c. de kerfontaine|56400|pluneret;;;
70000011;Bocquillion;ok_osm;E.Leclerc;1 rue du Général Leclerc;70000;Vesoul;47.614;6.163;OpenStreetMap;node/10024679986;;1 rue du général leclerc|70000|vesoul;;;
3320001;;a_completer;;ROUTE DE MOULINS;03320;Lurcy-Lévis;46.731;2.938;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de moulins|03320|lurcy-lévis;;;
44210002;;a_completer;;Route de Nantes;44210;Pornic;47.11293;-2.08468;;;enseigne inconnue | aucune station OpenStreetMap proche;route de nantes|44210|pornic;;;
18300001;;a_completer;;rue creuse;18300;Sancerre;47.333759;2.832079;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rue creuse|18300|sancerre;;;
56350003;;a_completer;;Rue de Vannes;56350;Allaire;47.636;-2.168;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue de vannes|56350|allaire;;;
29500004;;a_completer;;ZA DE QUILLIHUEC;29500;Ergué-Gabéric;47.997;-4.027;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;za de quillihuec|29500|ergué-gabéric;;;
15800002;;a_completer;;ZA DU COMBLAT;15800;Vic-sur-Cère;44.981;2.628;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;za du comblat|15800|vic-sur-cère;;;
30240001;;a_completer;;ZA du Port de Pêche;30240;Le Grau-du-Roi;43.522;4.139;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;za du port de pêche|30240|le grau-du-roi;;;
16120004;;a_completer;;PLACE DE LA GARE - 3 BLD GAMBETTA;16120;Châteauneuf-sur-Charente;45.6;-0.055;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;place de la gare - 3 bld gambetta|16120|châteauneuf-sur-charente;;;
57740003;;a_completer;;RTE NATIONALE 3;57740;Longeville-lès-Saint-Avold;49.111;6.679;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rte nationale 3|57740|longeville-lès-saint-avold;;;
26390001;;a_completer;;6 route de Romans;26390;Hauterives;45.256;5.026;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;6 route de romans|26390|hauterives;;;
13150006;;a_completer;;BD JULES FERRY RD 99;13150;Tarascon;43.80743;4.66179;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;bd jules ferry rd 99|13150|tarascon;;;
26780006;U;a_completer;;45 RUE DE LA SOURCE;26780;Châteauneuf-du-Rhône;44.48926;4.719861;OpenStreetMap;way/487778769;;45 rue de la source|26780|châteauneuf-du-rhône;;;
56500003;;a_completer;;ZA LE BRONUT;56500;Locminé;47.89078;-2.83467;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;za le bronut|56500|locminé;;;
58230002;Independent;a_completer;;14 RUE HENRI BACHELIN;58230;Montsauche-les-Settons;47.213368;4.0239796;OpenStreetMap;node/2380355563;;14 rue henri bachelin|58230|montsauche-les-settons;;;
45510002;;a_completer;;Route de Tigy;45510;Vienne-en-Val;47.80104;2.13956;;;enseigne inconnue | correspondance OpenStreetMap ambigue;route de tigy|45510|vienne-en-val;;;
13360001;;a_completer;;ZAC de St Estève;13360;Roquevaire;43.351;5.603;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;zac de st estève|13360|roquevaire;;;
58230001;;a_completer;;Lieu-dit Le Bourg;58230;Moux-en-Morvan;47.171;4.153;;;enseigne inconnue | correspondance OpenStreetMap ambigue;lieu-dit le bourg|58230|moux-en-morvan;;;
20113002;;a_completer;;1 ROUTE DE BARACCI;20113;Olmeto;41.716;8.915;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;1 route de baracci|20113|olmeto;;;
33420003;U;a_completer;Eni;50 ROUTE DU STADE;33420;Génissac;44.861;-0.256;OpenStreetMap;way/777165207;;50 route du stade|33420|génissac;;;
13140002;;a_completer;;RN 569 route de salon;13140;Miramas;43.593;5.004;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rn 569 route de salon|13140|miramas;;;
24300001;;a_completer;;28, avenue Jules-Ferry;24300;Nontron;45.534;0.666;;;enseigne inconnue | correspondance OpenStreetMap ambigue;28, avenue jules-ferry|24300|nontron;;;
13260002;;a_completer;;QUARTIER STE CROIX;13260;Cassis;43.217;5.546;;;enseigne inconnue | correspondance OpenStreetMap ambigue;quartier ste croix|13260|cassis;;;
27620002;;a_completer;;ROUTE DE FOURGES;27620;Gasny;49.09375;1.60616;;;enseigne inconnue | correspondance OpenStreetMap ambigue;route de fourges|27620|gasny;;;
91510002;;a_completer;;10 Rue jacques Cartier;91510;Lardy;48.531;2.294;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;10 rue jacques cartier|91510|lardy;;;
74400001;;a_completer;;Route Blanche;74400;Chamonix-Mont-Blanc;45.912;6.861;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route blanche|74400|chamonix-mont-blanc;;;
62150002;;a_completer;;68 RUE DE LA GARE;62150;Houdain;50.454;2.532;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;68 rue de la gare|62150|houdain;;;
39130009;Independent;a_completer;;1560 RUE DES TROIS LACS;39130;Doucier;46.662;5.776;OpenStreetMap;way/713412521;;1560 rue des trois lacs|39130|doucier;;;
57100006;;a_completer;;20 Route d'Arlon - Linkling 3;57100;Thionville;49.363;6.118;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;20 route d'arlon - linkling 3|57100|thionville;;;
62101001;;a_completer;;Avenue Georges Guynemer;62100;Calais;50.95;1.893;;;enseigne inconnue | correspondance OpenStreetMap ambigue;avenue georges guynemer|62100|calais;;;
88120001;U;a_completer;;11 Rue du Général de Gaulle;88120;Vagney;48.012;6.715;OpenStreetMap;way/517747997;;11 rue du général de gaulle|88120|vagney;;;
30200006;;a_completer;;ROUTE D'AVIGNON - RN 580;30200;Orsan;44.131;4.675;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route d'avignon - rn 580|30200|orsan;;;
64480005;;a_completer;;506 CHEMIN ARKIA;64480;Ustaritz;43.423;-1.465;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;506 chemin arkia|64480|ustaritz;;;
64300006;;a_completer;;174 ZA de la Plaine des Bois;64300;Biron;43.464;-0.741;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;174 za de la plaine des bois|64300|biron;;;
34000011;;a_completer;;812 route de Ganges;34090;Montpellier;43.644;3.844;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;812 route de ganges|34090|montpellier;;;
20260002;Total;a_verifier_osm_ambigu;Total;Station TOTAL - relais de la balagne;20260;Calvi;42.56429;8.75541;Adresse officielle;way/622476982;adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;station total - relais de la balagne|20260|calvi;;;
71220002;;a_completer;;Lieu-dit Les Renauds;71220;Saint-Bonnet-de-Joux;46.479;4.425;;;enseigne inconnue | correspondance OpenStreetMap ambigue;lieu-dit les renauds|71220|saint-bonnet-de-joux;;;
89420007;;a_completer;;Route nationale 6;89420;Saint-André-en-Terre-Plaine;47.46742;4.080302;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route nationale 6|89420|saint-andré-en-terre-plaine;;;
77460005;;a_completer;;VAL DE LOING;77460;Souppes-sur-Loing;48.184;2.742;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;val de loing|77460|souppes-sur-loing;;;
44260005;;a_completer;;Parc comemrcial de la Colleraye;44260;La Chapelle-Launay;47.368622;-1.962312;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;parc comemrcial de la colleraye|44260|la chapelle-launay;;;
41240002;;a_completer;;2 Bis Voie Romaine;41240;Beauce la Romaine;47.907;1.521;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;2 bis voie romaine|41240|beauce la romaine;;;
33730002;;a_completer;;ROUTE DE VILLANDRAUT lieu dit SABLE ROUGE;33730;Uzeste;44.443;-0.327;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de villandraut lieu dit sable rouge|33730|uzeste;;;
31390003;24/24;ok_osm;Elan;Le Village;31390;Lavelanet-de-Comminges;43.261;1.116;OpenStreetMap;way/109188234;adresse BAN eloignee des coordonnees;le village|31390|lavelanet-de-comminges;;;
73160002;;a_completer;;Rue de l'Épine;73160;Cognin;45.5623;5.89429;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue de l'épine|73160|cognin;;;
30110004;;a_completer;;LA POMAREDE;30110;Les Salles-du-Gardon;44.21;4.022;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;la pomarede|30110|les salles-du-gardon;;;
24590002;;a_completer;;Avenue de Sarlat;24590;Salignac-Eyvigues;44.974;1.321;;;enseigne inconnue | correspondance OpenStreetMap ambigue;avenue de sarlat|24590|salignac-eyvigues;;;
65440001;;a_completer;;Route de Saint Lary;65440;Ancizan;42.869;0.34;;;enseigne inconnue | correspondance OpenStreetMap ambigue;route de saint lary|65440|ancizan;;;
44300017;E.Leclerc;a_verifier_osm_ambigu;E.Leclerc;14 route de Paris;44300;Nantes;47.251;-1.518;Adresse officielle;way/297635733;correspondance OpenStreetMap ambigue;14 route de paris|44300|nantes;;;
4700003;;a_completer;;RN 96 CENTRE COMMERCIAL LE PLAN;04700;La Brillanne;43.92768;5.89091;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rn 96 centre commercial le plan|04700|la brillanne;;;
41400004;;a_completer;;CENTRE COMMERCIAL MONTPARNASSE;41400;Faverolles-sur-Cher;47.318;1.186;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;centre commercial montparnasse|41400|faverolles-sur-cher;;;
69430002;;a_completer;;RUE FRANCIS NORGELET;69430;Lantignié;46.154;4.619;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rue francis norgelet|69430|lantignié;;;
21400001;;a_completer;;Avenue Noël NAVOIZAT Actipôle;21400;Châtillon-sur-Seine;47.871;4.57;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;avenue noël navoizat actipôle|21400|châtillon-sur-seine;;;
51310001;;a_completer;;100 Rue des Limonières;51310;Esternay;48.722;3.553;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;100 rue des limonières|51310|esternay;;;
35730001;U;a_completer;;2 rue des Terres Neuvas;35730;Pleurtuit;48.5861946;-2.0615227;OpenStreetMap;way/84006759;;2 rue des terres neuvas|35730|pleurtuit;;;
86390002;;a_completer;;ROUTE DE MONTMORRILON;86390;Lathus-Saint-Rémy;46.360561;0.972455;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de montmorrilon|86390|lathus-saint-rémy;;;
49280003;Belloir Distribution (G20);ok_osm;Esso;PLACE DE LA PAIX;49280;La Tessoualle;47.005935;-0.850229;OpenStreetMap;way/168825595;;place de la paix|49280|la tessoualle;;;
22490001;;a_completer;;Z.A Les Landes;22490;Plouër-sur-Rance;48.532267;-2.007168;;;enseigne inconnue | correspondance OpenStreetMap ambigue;z.a les landes|22490|plouër-sur-rance;;;
60240001;;a_completer;;ZAC du moulin d'Angean;60240;Chaumont-en-Vexin;49.272;1.874;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;zac du moulin d'angean|60240|chaumont-en-vexin;;;
87000002;;a_completer;;Avenue du Roussillon;87000;Limoges;45.82;1.224;;;enseigne inconnue | correspondance OpenStreetMap ambigue;avenue du roussillon|87000|limoges;;;
32120002;;a_completer;;Route d'Auch;32120;Mauvezin;43.731;0.881;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route d'auch|32120|mauvezin;;;
73110003;;a_completer;;Lieu-dit Champ Virieu;73110;Détrier;45.44377;6.09615;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;lieu-dit champ virieu|73110|détrier;;;
82130002;Independent;a_completer;;Grande Rue d'Ardus;82130;Lamothe-Capdeville;44.07564;1.37073;OpenStreetMap;node/5645669133;;grande rue d'ardus|82130|lamothe-capdeville;;;
84350002;;a_completer;;ROUTE DE CHATEAUNEUF DU PAPE;84350;Courthézon;44.079711;4.878857;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de chateauneuf du pape|84350|courthézon;;;
34130005;;a_completer;;Z.A.C. la Louvade;34130;Mauguio;43.627;4.01;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;z.a.c. la louvade|34130|mauguio;;;
1360002;;a_completer;;316 Route de Lyon;01360;Balan;45.849;5.12;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;316 route de lyon|01360|balan;;;
77550005;;a_completer;;AUTOROUTE A5A - AIRE DU PLESSIS-PICARD;77550;Moissy-Cramayel;48.62473;2.59212;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;autoroute a5a - aire du plessis-picard|77550|moissy-cramayel;;;
79330001;;a_completer;;Avenue des Platanes;79330;Saint-Varent;46.894;-0.234;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;avenue des platanes|79330|saint-varent;;;
63850001;;a_completer;;ROUTE DE BESSE;63850;Égliseneuve-d'Entraigues;45.408;2.827;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route de besse|63850|égliseneuve-d'entraigues;;;
56950002;;a_completer;;Z.C. LES ALIZES;56950;Crach;47.608;-2.997;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;z.c. les alizes|56950|crach;;;
88200015;;a_completer;;ROUTE NATIONALE 57 - AIRE DE LA CROIX SAINT JACQUES;88200;Saint-Nabord;48.049484;6.582068;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route nationale 57 - aire de la croix saint jacques|88200|saint-nabord;;;
88450002;;a_completer;;ROUTE NATIONALE 57 - VOIE EXPRESS;88450;Vincey;48.337;6.332;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route nationale 57 - voie express|88450|vincey;;;
45250003;;a_completer;;TERRES DU MARCHAIS BARNAULT;45250;Briare;47.642268;2.743983;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;terres du marchais barnault|45250|briare;;;
3170001;;a_completer;;A71 aire de l'Allier Doyet(sens paris province);03170;Doyet;46.3351;2.79688;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;a71 aire de l'allier doyet(sens paris province)|03170|doyet;;;
69008008;;a_completer;;86 AVENUE JEAN MERMOZ;69008;Lyon;45.733;4.881;;;enseigne inconnue | aucune station OpenStreetMap proche;86 avenue jean mermoz|69008|lyon;;;
89800001;;a_completer;;Route d'Auxerre;89800;Chablis;47.81846;3.78141;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route d'auxerre|89800|chablis;;;
49410002;;a_completer;;zi de la chevallerie;49410;Mauges-sur-Loire;47.359;-1.016;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;zi de la chevallerie|49410|mauges-sur-loire;;;
76220005;;a_completer;;20 Avenue des Aulnaies;76220;Gournay-en-Bray;49.479;1.713;;;enseigne inconnue | correspondance OpenStreetMap ambigue;20 avenue des aulnaies|76220|gournay-en-bray;;;
67110006;U;a_completer;;Z.A. DE LA HARDT;67110;Gundershoffen;48.902;7.647;OpenStreetMap;node/4980167829;;z.a. de la hardt|67110|gundershoffen;;;
74430001;;a_completer;;LE VERNAY BRON;74430;Saint-Jean-d'Aulps;46.235416;6.655082;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;le vernay bron|74430|saint-jean-d'aulps;;;
